seq_id	cluster	predicted_taxa	confidence	true_taxa
AF046953.1	2	34556	0.5553	16414
AY083658.1	2	14335	0.8906	30296
KY320127.1	2	55090	0.7889	43323
MK098171.1	2	35082	0.3743	30484
KF477238.1	2	24699	0.4143	36482
AB282782.1	2	-1	0.2779	25011
LC004696.1	2	-1	0.3343	71352
DQ993145.1	2	6573	0.9231	17436
MH860177.1	2	-1	0.3112	38984
FJ917629.1	2	99	0.6758	40896
KY688781.1	2	-1	0.2055	62991
DQ640065.1	2	46832	0.7532	42508
FJ439900.1	2	-1	0.3181	8993
MF382011.1	2	34336	0.4342	6281
MN852264.1	2	62528	0.5686	61702
KU204082.1	2	12603	0.4077	12603
AF129882.1	2	-1	0.1203	30160
KP954420.1	2	38773	0.3516	56016
EU720554.1	2	60439	0.4969	43121
MN761965.1	2	11688	0.5770	11603
AF490579.1	2	14000	0.4408	7605
KC019688.1	2	18308	0.6910	26480
KR131988.1	2	56589	0.9322	7706
JN622176.1	2	48288	0.5459	48287
HM470368.1	2	-1	0.2746	59595
JQ953784.1	2	39014	0.4628	63653
MN762699.1	2	11731	0.6595	11313
KC588398.1	2	-1	0.1266	1308
MK442616.1	2	-1	0.2499	55405
AY789428.1	2	37679	0.4301	61174
KX761175.1	2	33269	0.3708	28829
KC511629.1	2	46977	0.3500	20938
AY727769.1	2	58489	0.4462	35809
JQ729440.1	2	22197	0.9408	22197
GU902171.1	2	12157	0.6734	30084
KX057830.1	2	23995	0.3706	2753
KY103065.1	2	65226	0.9597	19151
KY773251.1	2	-1	0.3080	33433
HQ600489.1	2	-1	0.3006	24965
KF555962.1	2	37511	0.6690	37511
KM063157.1	2	19714	0.7899	47412
KF732294.1	2	15907	0.4269	10290
MH794020.1	2	13833	0.9977	13833
KY438060.1	2	2486	0.9859	2486
AY040437.1	2	-1	0.3249	39197
AB066645.1	2	9854	0.5618	65082
KJ875280.1	2	28483	0.3765	44747
DQ887177.1	2	-1	0.3020	54474
MN852315.1	2	14164	0.4516	14164
DQ357599.1	2	67504	0.7403	67008
KY991640.1	2	22785	0.6093	41981
MZ064446.1	2	46832	0.6382	63247
HQ263537.1	2	55548	0.7797	55548
MT784085.1	2	53391	0.5435	53407
OK159908.1	2	34645	0.4171	33478
AY907094.1	2	9391	0.4398	39073
MG906013.1	2	28534	0.8525	28534
KC196681.1	2	70561	1.0000	70561
DQ005029.1	2	-1	0.2690	8520
MF034900.1	2	52929	0.8231	52929
GU066228.1	2	59242	0.8886	59242
KT992542.1	2	53877	0.8862	53841
KT023598.1	2	-1	0.3299	30921
GU237797.1	2	8239	0.9678	63557
JQ288772.1	2	64079	0.4205	55040
DQ987260.1	2	35767	0.9847	35767
EU275202.1	2	6425	0.9096	11956
MH555149.1	2	-1	0.1533	70742
AY129711.1	2	-1	0.2322	65487
DQ371294.1	2	51938	0.4729	51938
AY293157.1	2	20905	0.6009	61156
EU646137.1	2	58437	0.9317	58437
EU436694.1	2	67488	0.6539	33637
MF063435.1	2	7198	0.9978	7198
DQ207583.1	2	44875	0.9745	44875
KR092142.1	2	53061	0.6058	53062
MF538770.1	2	39567	0.9585	72926
KF732374.1	2	41480	0.7950	52234
MT339224.1	2	32286	0.4742	71218
HM148226.1	2	14432	0.7414	14516
MK185679.1	2	33012	0.5230	54346
DQ393512.1	2	61100	0.6420	61100
MN761671.1	2	11363	0.9858	11363
KU892212.1	2	61654	0.9705	61654
MK911053.1	2	8234	0.9605	8234
JQ956557.1	2	55879	0.4546	812
AB704005.1	2	-1	0.3166	67822
KT389524.1	2	42962	0.6895	44844
MK552380.1	2	-1	0.2300	17058
KM037682.1	2	56011	0.5649	60103
JN903993.1	2	-1	0.2276	25704
JN018408.1	2	4210	0.3911	41160
MN908961.1	2	-1	0.1629	51877
KJ775720.1	2	16257	0.4583	67303
KT199647.1	2	-1	0.2105	70216
KP875961.1	2	-1	0.2677	57953
KY174790.1	2	38241	0.6464	38241
AY346260.1	2	62274	0.9398	5490
FJ026597.1	2	46179	0.8374	46179
KC952400.1	2	-1	0.2616	32399
MF787320.1	2	50035	0.4407	35633
EU054307.1	2	30641	0.6756	68773
KP712017.1	2	11186	0.7260	11186
AY016443.1	2	27926	0.7540	37621
KP183934.1	2	53062	0.6208	53062
MK926832.1	2	9205	0.4505	57394
JX648593.1	2	52156	0.8130	68258
KJ509959.1	2	56512	0.7654	53936
JX971121.1	2	69000	0.4870	49481
MH244031.1	2	72977	0.7136	72977
MG310269.1	2	34431	0.5823	53343
KY938866.1	2	53052	0.8251	58298
HM245049.1	2	-1	0.2602	13853
AY988422.1	2	-1	0.2747	4016
EU035414.1	2	5912	0.3678	19396
EU623761.1	2	41480	0.9014	41479
EU363651.1	2	-1	0.2432	17944
GU386455.1	2	1764	0.6054	62027
MG988596.1	2	-1	0.1734	32938
MK326511.1	2	29481	0.9643	29481
KX665507.1	2	-1	0.1511	46221
JN599135.1	2	14085	0.9921	14085
AJ133506.1	2	23615	0.4199	64039
MH366605.2	2	30822	0.4792	34931
MK047441.1	2	60501	0.8710	57281
KY923020.1	2	-1	0.2498	34749
FJ537284.1	2	36464	0.5089	11105
DQ355310.1	2	-1	0.3198	35252
KY827303.1	2	-1	0.1812	70590
MK765008.1	2	55739	0.9991	55739
HM061455.1	2	-1	0.2745	10624
MK252258.1	2	21114	0.8068	21114
MH668252.1	2	8063	0.7243	8063
EU055261.1	2	-1	0.3226	4232
LR760230.1	2	16493	0.3881	66208
KY102191.1	2	48998	0.5232	-1
KT344575.1	2	-1	0.2604	3239
KU211079.1	2	29484	0.9900	29484
KC480289.1	2	-1	0.3216	38934
MH447414.1	2	35370	0.9613	35370
MK050420.1	2	-1	0.3181	31577
DQ029243.1	2	-1	0.1144	129
AY882611.1	2	39076	0.4642	9982
JN544731.1	2	57862	0.7466	18062
AJ005278.1	2	56174	0.4493	70551
KY210062.1	2	-1	0.1677	3884
MF682166.1	2	-1	0.2916	4962
AB646766.1	2	3261	0.9987	3261
AM051067.1	2	67801	0.3993	45029
KY394898.1	2	56022	0.5459	55955
AJ389654.1	2	-1	0.3170	22267
KY105751.1	2	39125	0.8436	4522
KM222139.1	2	-1	0.2449	26642
KT276187.1	2	-1	0.3142	2752
MH050906.1	2	6752	1.0000	6752
FJ459761.1	2	-1	0.3360	66335
JX144198.1	2	29621	0.9206	29621
KJ541118.1	2	-1	0.1232	3162
JF927287.1	2	58544	0.5449	58544
MT796578.1	2	585	0.8955	64515
DQ516377.1	2	63214	0.4767	1452
KT276188.1	2	2754	0.8498	2754
KU308623.1	2	55735	0.4477	30959
KT698989.1	2	23341	0.5817	49623
MK581301.1	2	3421	0.3559	11428
KU847232.1	2	4446	0.7907	66112
JQ005231.1	2	15526	0.3547	15601
KC282672.1	2	-1	0.2165	19044
KR021313.1	2	12287	0.8827	-1
MN200188.1	2	20660	0.6583	20660
DQ091683.1	2	49099	0.8785	49099
FJ550441.1	2	39317	0.5274	40401
FJ817506.1	2	66025	0.6183	24014
KF477241.1	2	59091	0.3662	4771
KM222128.1	2	24721	0.9141	24721
MF116112.1	2	-1	0.1320	40861
EU219385.1	2	-1	0.3325	9009
GU350644.1	2	19447	0.4305	47420
JQ948459.1	2	15706	0.5884	15489
AB712482.1	2	-1	0.1672	12743
FJ629340.1	2	5804	0.7543	5927
KR006479.1	2	327	0.4669	51309
AY017160.1	2	36241	0.7623	44489
KT249910.1	2	41745	0.4687	12335
KX372825.1	2	53520	0.4406	32147
MZ064440.1	2	-1	0.3294	46006
MF615572.1	2	29273	0.5584	29282
KX904632.1	2	11076	0.7988	31587
KP098544.1	2	46179	0.9030	58951
KX710307.1	2	27214	0.9739	27214
KF764562.1	2	-1	0.2905	51519
AF274264.1	2	-1	0.1058	31285
MK685995.1	2	37028	0.8786	61462
DQ227525.1	2	39720	0.6410	18195
KF732438.1	2	52156	0.8576	52262
KM199297.1	2	-1	0.3468	51180
FJ842378.1	2	56241	0.8997	56241
AY379756.1	2	65702	0.8322	13762
AY693654.1	2	10782	0.7941	10797
KU208228.1	2	29478	0.9923	29478
DQ404207.1	2	-1	0.3337	49412
EF192434.1	2	24658	0.9746	24658
AY779440.1	2	23695	1.0000	23695
JF938066.1	2	-1	0.2848	66290
MG701273.1	2	31941	0.9015	31941
HQ435810.1	2	-1	0.1450	15353
MK050289.1	2	-1	0.1743	36601
AF472420.1	2	30019	0.9699	30019
KU139833.1	2	1811	0.8800	1811
FJ695465.1	2	51990	0.9181	63110
FJ380419.1	2	-1	0.3303	27971
KC184442.1	2	-1	0.3237	9736
GU169129.1	2	65330	0.9694	65330
MT967435.1	2	9207	0.9893	51602
MH237945.1	2	36666	0.7762	36596
MF796520.1	2	-1	0.2265	40874
AY691925.1	2	46541	0.6341	46531
AF057795.1	2	-1	0.3261	29980
KF933726.1	2	31160	0.8831	31159
EF538357.1	2	42446	0.8647	20840
AY095460.1	2	-1	0.1420	29788
JF321128.1	2	-1	0.2175	29019
KP012378.1	2	20655	0.4014	3590
AF294699.1	2	10899	0.5548	43102
DQ451820.1	2	615	0.9054	71173
KT992514.1	2	38122	0.5248	32453
EU930374.1	2	47218	0.7683	47218
KP092986.1	2	58416	0.4753	73043
MF044729.1	2	-1	0.2709	60151
FJ860720.1	2	42605	0.6790	69503
GQ900048.1	2	33912	0.5884	67074
MK224829.1	2	-1	0.3399	32373
KY790449.1	2	48606	0.4359	7722
KF028593.1	2	4845	0.6340	39835
KT865442.1	2	14000	0.5713	3301
MH855819.1	2	18047	0.8869	60551
EF560913.1	2	66673	0.7443	66673
DQ235794.1	2	8925	0.9991	8925
KP986223.1	2	49931	0.3555	49931
MG030415.1	2	14271	0.4471	47567
JF826417.1	2	8059	0.4213	3030
JX289584.1	2	62770	0.8962	62768
EU816728.1	2	30525	0.9931	30525
DQ341114.1	2	1287	0.5657	18663
KP858998.1	2	27161	0.8021	42591
HQ214107.1	2	22868	0.9960	22868
HQ202007.1	2	-1	0.2330	72896
KC019702.1	2	-1	0.1855	26532
MT180946.1	2	-1	0.3410	52126
AY494045.1	2	72115	0.7175	68171
AF262912.1	2	-1	0.2505	46403
GQ475236.1	2	-1	0.2286	48294
KP875958.1	2	67987	0.4001	57950
AF485234.1	2	7485	0.4791	7411
MH445989.1	2	-1	0.2294	44083
AY568551.1	2	62282	0.8791	31239
MK874500.1	2	915	0.4328	23623
EU720552.1	2	18635	0.5733	40558
EF177701.1	2	7877	0.9877	7877
MN257658.1	2	-1	0.1925	19649
AF539476.1	2	44394	0.9974	44394
MK778759.1	2	-1	0.2530	48573
U27015.1	2	23476	0.9848	23476
MK837955.1	2	42004	0.4219	67237
GQ456151.1	2	-1	0.2264	41034
DQ438186.1	2	-1	0.2116	65174
GQ303283.1	2	60134	0.8964	49261
FJ794648.1	2	16499	0.4939	56343
KT696538.1	2	11200	0.5501	70346
KX372884.1	2	67457	0.9981	67457
KY687906.1	2	48999	0.8593	69511
EF508071.1	2	-1	0.3003	69980
EU720490.1	2	21112	0.4785	29379
KC681899.1	2	-1	0.2781	69033
AY245142.1	2	69865	0.4939	69865
JX240260.1	2	-1	0.3118	41419
MH890527.1	2	-1	0.3212	28630
KR010826.1	2	61005	0.6367	59873
AY530913.1	2	5256	0.3900	16699
KY320126.1	2	46564	0.4335	73106
AB454307.1	2	-1	0.3069	52753
DQ534682.1	2	29793	0.9655	29793
EU819349.1	2	-1	0.2112	11163
KT037266.1	2	14098	1.0000	14098
MT214343.1	2	51946	0.8588	72849
KC411707.1	2	50565	0.5072	50575
KT696462.1	2	43814	0.9669	43814
MN931599.1	2	33084	0.4599	33070
KF499981.1	2	48453	0.9969	48453
KU892199.1	2	22108	0.3535	43387
GU324443.1	2	64802	0.3654	71969
AB091230.1	2	4336	0.6749	28490
U61301.1	2	37793	0.9580	37793
AY571370.1	2	30742	0.9951	30742
MH684925.1	2	35175	0.4607	43150
KT389936.1	2	62346	0.6508	62346
JF717421.1	2	37277	0.3617	44143
KX147522.1	2	-1	0.3318	25289
MG735490.1	2	56577	0.9551	56577
EU605908.1	2	54760	0.3795	1444
KP092779.1	2	-1	0.1731	57696
DQ270128.1	2	8462	0.5031	6966
MN825242.1	2	-1	0.3151	35100
MK694937.1	2	34172	0.9813	16255
KP165554.1	2	52156	0.7994	16922
AF444301.1	2	41556	0.8649	36598
DQ458066.1	2	46889	0.7479	49691
EF060073.1	2	53490	0.8952	53490
AF281131.1	2	58461	0.3839	15344
KM222040.1	2	32824	0.7539	32824
EU035621.1	2	31	0.4013	16545
MF062152.1	2	53115	0.4369	69894
DQ916847.1	2	-1	0.3254	24844
AY676245.1	2	975	0.7063	975
JN882702.1	2	-1	0.2548	16098
KP698204.1	2	-1	0.3457	71092
FJ565210.1	2	-1	0.1709	37645
KR184133.1	2	-1	0.2338	66507
AY593954.1	2	44349	0.4901	43294
AF067549.1	2	18080	0.6424	38149
KC832954.1	2	24477	0.8559	53751
FJ212197.1	2	11760	0.4020	27710
EF632185.1	2	28541	0.5943	72134
AB261514.1	2	59242	0.3578	29988
EU872501.1	2	9682	0.4953	48326
EF538285.1	2	67490	0.7551	50900
AF323304.1	2	73377	0.6828	58798
AY429326.1	2	7541	0.7715	7371
FJ790283.1	2	63582	0.8131	69118
KT190893.1	2	23049	0.9546	950
MH793939.1	2	20945	0.9998	20945
KC512933.1	2	-1	0.2545	6553
KY295063.1	2	1492	0.9262	34121
GQ465764.1	2	-1	0.3345	29795
AY443470.1	2	-1	0.2751	50437
AF286294.1	2	54374	0.6532	24820
MK398675.1	2	52801	0.7552	21316
KP003684.1	2	-1	0.2841	25582
MN654921.1	2	34397	0.9032	69306
GQ503385.1	2	-1	0.1925	61373
AF513877.1	2	-1	0.1536	39702
AY573018.1	2	33738	0.9001	33738
DQ667294.1	2	-1	0.2941	60762
MK326561.1	2	58319	0.9317	58319
MN718225.1	2	47955	0.8598	47955
FJ565198.1	2	20962	0.6546	57550
JX155073.1	2	57676	0.6551	57579
EU571252.1	2	51487	0.6599	63772
KF747794.1	2	20655	0.7950	64616
AF110922.1	2	-1	0.1656	35190
MH710834.1	2	66273	0.4932	3258
MN825245.1	2	35101	0.9979	35101
JX505470.1	2	36879	0.7093	67577
KF556041.1	2	54580	0.4368	37532
KC332242.1	2	52954	0.4869	22718
AF538463.1	2	988	0.8590	988
KX868998.1	2	54539	0.6991	8607
KR531961.1	2	10455	0.3726	18431
MN161878.1	2	8069	0.9084	13707
KF306391.1	2	32823	0.9877	32823
JQ301554.1	2	-1	0.3362	10391
AF117989.1	2	868	0.6191	72401
GU395622.1	2	65549	0.9155	65549
JN206172.1	2	69866	0.6471	43595
KR532032.1	2	-1	0.2895	23372
KY102276.1	2	-1	0.2852	73092
KX821848.1	2	32379	0.3659	58267
MT935079.1	2	17324	0.4464	16998
MK836099.1	2	68933	0.8375	58629
AF350562.1	2	9397	0.5672	46827
KY705512.1	2	3739	0.9968	3739
KT453457.1	2	55313	0.8267	14983
GQ160823.1	2	-1	0.1932	19719
DQ485642.2	2	19400	0.4488	8388
KJ733447.1	2	65796	0.6564	61982
EU149816.1	2	11016	0.3506	18560
AY676206.1	2	975	0.7534	975
KX579094.1	2	37325	0.4580	73156
MF966497.1	2	34933	0.3992	56692
KF150539.1	2	-1	0.2769	19553
FJ565363.1	2	-1	0.1216	54261
AF498377.1	2	32341	0.6688	32366
KY103070.1	2	8049	0.4332	19155
MK123972.1	2	-1	0.2105	34620
HQ157990.1	2	615	0.7883	22037
AF171185.1	2	67790	0.5412	54608
KY016802.1	2	22363	0.5202	42793
KT757461.1	2	60693	0.7868	60693
EU489093.1	2	21007	0.4078	658
KP276388.1	2	-1	0.1990	22334
KM186254.1	2	72115	0.7700	27333
KP709644.1	2	-1	0.1708	8721
GQ870147.1	2	-1	0.3484	25038
GQ303287.1	2	57676	0.5187	19334
MK079659.1	2	7070	0.5941	7082
AF470228.1	2	3997	0.9787	3997
KF492677.1	2	-1	0.2465	70790
KX387310.1	2	30211	0.3555	62789
LC324781.1	2	38131	0.4845	15615
AF456258.1	2	-1	0.2056	23412
MH428879.1	2	38292	0.4524	63273
MG675901.1	2	61552	0.4382	44151
DQ533804.1	2	-1	0.1065	52480
KJ736753.1	2	13047	0.8931	64736
OK159910.1	2	-1	0.3265	73301
JN008291.1	2	17696	0.4232	72108
HM804252.1	2	40291	0.9946	40291
AF481121.1	2	22821	0.3986	50293
FJ821385.1	2	7888	0.7367	7888
KC833050.1	2	-1	0.2975	16180
KY646465.1	2	9657	0.6212	9658
MH976697.1	2	70753	0.9040	18309
EU646166.1	2	58437	0.4975	58437
AY917075.1	2	67203	0.6656	67204
DQ005074.1	2	12930	0.5781	61843
EF570997.1	2	31521	0.9206	31521
FJ037883.1	2	28567	0.7709	42672
GQ892876.1	2	14144	0.6425	4900
HM167559.1	2	28042	0.6385	28010
MG052643.1	2	62480	0.5089	7306
AJ512434.1	2	31194	0.8538	31194
AY775758.1	2	39317	0.9664	39317
KX584946.1	2	55614	0.6098	63113
AY336767.1	2	-1	0.1917	22284
JN018323.1	2	69010	0.9355	69010
HQ859094.1	2	45883	0.5179	25107
DQ411864.1	2	39823	0.7986	39823
OK159902.1	2	51012	0.7572	30336
AY218106.1	2	38384	0.4370	66763
JN379888.1	2	45882	0.3991	72417
MK507288.1	2	46371	0.6019	46381
JN579620.1	2	54135	0.9064	1235
AY730293.1	2	-1	0.1816	32699
EF143068.1	2	30722	0.5744	30709
KP737617.1	2	-1	0.3133	25162
AY284776.1	2	-1	0.2930	22897
FJ445738.1	2	2334	0.4688	29951
HE792978.1	2	28147	0.6563	14351
KY991122.1	2	20063	0.3668	68372
MH566922.1	2	-1	0.2477	33260
AY187192.2	2	-1	0.3004	67098
LC100020.1	2	-1	0.2489	17707
DQ269920.1	2	12287	0.8510	-1
AY367935.1	2	-1	0.2997	9043
KP109822.1	2	37325	0.7968	69548
KP325057.1	2	58461	0.3647	26781
KC817000.1	2	13723	0.9786	13723
KF307457.1	2	56584	0.8390	37729
HM167569.1	2	28020	0.5043	28020
AF157126.1	2	31717	0.3771	12967
KU210070.1	2	58347	0.5226	58347
GQ166643.1	2	48468	0.6562	29976
KM262357.1	2	6182	0.4136	64957
MK683168.1	2	61768	0.8840	59131
JQ899017.1	2	-1	0.1915	38604
KJ775434.1	2	-1	0.1520	5930
KP268747.1	2	5499	0.3827	67025
KM586070.1	2	58450	0.8506	58450
KP687886.1	2	45924	0.5507	71467
KX772554.1	2	28876	0.3752	16521
KT428385.1	2	47781	0.7712	47781
KJ475262.1	2	27925	0.9984	27925
KC130245.1	2	51483	0.8631	70840
MT796573.1	2	-1	0.2335	60656
KT717652.1	2	44777	0.9829	44777
FJ394702.1	2	-1	0.1987	34186
KY395028.1	2	56022	0.7413	56030
EU557258.1	2	44949	0.9859	44949
DQ788701.1	2	-1	0.2566	43013
EU720451.1	2	16100	0.6003	49061
DQ328767.1	2	58309	0.6521	36963
JQ658471.1	2	33585	0.9817	33585
MN825501.1	2	35181	0.3718	35145
EF093521.1	2	-1	0.1787	18624
MG812336.1	2	26120	0.3602	26172
AB013506.1	2	12287	0.8173	-1
EU527239.1	2	67488	0.6300	7719
KY632551.1	2	42888	0.6838	54765
FJ623629.1	2	34397	0.5196	10908
EU123467.1	2	66989	0.7842	22723
AF286285.1	2	8401	0.9530	8401
HM044279.1	2	38805	0.9109	19947
KU669137.1	2	10632	0.6658	10632
AY634779.1	2	-1	0.2944	338
KX655727.1	2	-1	0.2137	9205
JQ306357.1	2	-1	0.3191	48153
KT161692.1	2	62679	0.6986	62679
HQ633002.1	2	19701	0.4429	19700
JN252796.1	2	50035	0.8037	50035
FJ985005.1	2	13505	0.7965	60383
EF453403.1	2	58096	0.9030	58096
FJ425836.1	2	66456	0.4979	24845
FJ565467.1	2	58910	0.8422	35006
MW377273.1	2	-1	0.3114	6609
JN234825.1	2	43146	0.5757	18900
MH095808.1	2	-1	0.2177	65378
KY542161.1	2	-1	0.1513	46659
JF357677.1	2	67925	0.5952	67925
AF245426.1	2	69985	0.4764	9745
MG846175.1	2	-1	0.2661	69488
MK302266.1	2	-1	0.3409	60984
GQ497858.1	2	63211	0.5317	19405
AF229749.1	2	-1	0.3216	20484
KC012605.1	2	42565	0.9311	42565
AF411894.1	2	-1	0.2549	38811
HQ456426.1	2	-1	0.1471	4606
KU821151.1	2	16540	0.6418	41846
EU669502.1	2	-1	0.2301	54303
AF416411.1	2	5980	0.9846	5980
FJ426982.1	2	8239	0.5147	21716
KX655756.1	2	9205	0.8740	9205
AY230166.1	2	65515	0.5962	65509
KR608740.1	2	20669	0.6285	54747
KC197100.1	2	-1	0.2551	39155
KP635282.1	2	37812	0.9832	37812
KU647033.1	2	5065	0.4309	60532
GQ203988.1	2	22108	0.4423	42562
JAKLNM010000167.1	2	5777	0.5664	5620
MF669173.1	2	-1	0.2280	25335
DQ665651.2	2	32440	0.4449	65554
HM581663.1	2	-1	0.2896	57410
AY150022.1	2	41621	0.5295	43887
KC843827.1	2	-1	0.2312	68506
JF331935.1	2	46759	0.6567	20511
JN634719.1	2	8193	0.5065	11385
DQ298442.1	2	-1	0.3462	38107
KY320130.1	2	578	0.4290	57291
KJ535880.1	2	10956	0.8169	42693
HM131235.1	2	58003	0.9926	58003
AY910730.1	2	8967	0.4158	18731
DQ075638.1	2	5383	0.7656	46559
JX506464.1	2	-1	0.3366	20972
KF532072.1	2	63010	0.9364	63010
EF650207.1	2	-1	0.2978	32949
KJ655563.1	2	29816	0.9996	29816
KJ684975.1	2	36638	0.6714	55517
FJ527788.1	2	40872	0.5668	10001
KF850596.1	2	-1	0.2871	9039
EF362768.1	2	20133	0.3966	47740
JQ067280.1	2	-1	0.2954	18124
EF577290.1	2	-1	0.2279	5278
MH558771.1	2	36487	0.5280	70651
JX443767.1	2	3421	0.9463	33486
GQ163578.1	2	26062	0.4355	64122
MW775315.1	2	2897	0.9945	2897
KJ530710.1	2	67638	0.7242	41425
KF432917.1	2	48450	0.4791	45418
KF732355.1	2	34933	0.5172	16931
AY180140.1	2	52941	0.9948	52941
AF536996.1	2	51698	0.9117	51698
AF213031.1	2	-1	0.2947	43943
KM370930.1	2	26999	0.4810	40815
MK119153.1	2	5107	0.8546	5103
AY720709.1	2	-1	0.3037	56275
AF228156.1	2	973	0.6349	973
KT992507.1	2	38122	0.9930	38122
KT693163.1	2	-1	0.1010	24266
AY125313.1	2	-1	0.2927	41421
KF022371.1	2	66273	0.8581	66273
HQ643396.2	2	53058	0.4885	53060
KC869793.1	2	8373	0.9724	8373
KT190906.1	2	57970	0.6062	13322
JQ279641.1	2	12159	0.4634	33615
KX229798.1	2	72666	0.5777	25255
JQ858256.1	2	66678	0.4882	1203
AY693660.1	2	23026	0.9047	23026
KU866657.1	2	-1	0.3468	67217
EF057696.1	2	29	0.9895	41
KF607068.1	2	12357	0.4687	31582
KU855733.1	2	49171	0.8373	49171
JQ392409.1	2	-1	0.2912	17601
MF063765.1	2	55530	0.6242	18917
EF531154.1	2	-1	0.2335	41527
EU643829.1	2	65226	0.4987	-1
KP343638.1	2	59270	0.8841	59270
EU011652.1	2	51261	0.8974	51261
KP842567.1	2	12635	0.9368	12635
EF538384.1	2	42446	0.4295	62963
JN808259.1	2	-1	0.2147	61408
EU152649.1	2	-1	0.2415	45348
MT774642.1	2	55179	0.5631	10684
KJ451203.1	2	28879	0.3637	56451
EF650192.1	2	-1	0.1224	37928
KX372873.1	2	279	0.7318	20889
EF688472.1	2	60412	0.7887	60411
JF769485.1	2	45030	0.9225	45030
MK347726.1	2	14292	0.4628	19204
KC843295.1	2	28533	0.8500	21261
KP318242.1	2	59091	0.4194	19239
KU501067.1	2	-1	0.2653	794
KF277528.1	2	49910	0.9794	49910
KC480294.1	2	1483	0.9607	1483
EU559378.1	2	24039	0.5391	7578
MG870861.1	2	8665	0.3852	45040
KY239029.1	2	-1	0.2835	20562
KT344627.1	2	45788	0.7382	67993
MF615537.1	2	-1	0.2696	29275
HQ649748.1	2	9080	0.4948	23119
FJ839608.1	2	-1	0.1619	2600
KJ508391.1	2	-1	0.2025	22545
MH710877.1	2	58416	0.7689	58416
KC019566.1	2	13230	0.7402	26371
EF517851.1	2	-1	0.2735	47825
EU791739.1	2	61598	0.8841	61598
MH819561.1	2	48968	0.6503	48968
EU343849.1	2	30242	0.9741	30242
MN194615.1	2	68305	0.5980	72570
MF039581.1	2	23595	0.5569	51750
KY971418.1	2	-1	0.3167	37022
KY966431.1	2	49811	0.5277	9288
KY016455.1	2	65269	0.5344	56125
KF529565.1	2	52853	0.3753	65281
FJ415159.1	2	-1	0.2920	20326
HM802284.1	2	62312	0.9915	62312
MF615583.1	2	20607	0.5324	29284
KF671317.1	2	45924	0.4142	50153
MF802622.1	2	46219	0.8968	13740
MK050559.1	2	12633	0.7369	12633
AY973502.1	2	-1	0.3449	35808
KR336993.1	2	22847	0.6267	21772
AF426367.1	2	59688	0.4016	59696
AF284991.1	2	11309	0.3827	11378
MT000662.1	2	59347	0.4414	2991
KX672153.1	2	58811	0.5209	45860
EU145394.1	2	-1	0.2316	23275
JX680495.1	2	-1	0.2220	16666
LT985888.1	2	73377	0.4221	67343
OM338097.1	2	34692	0.4894	73010
KT381208.1	2	70752	0.4846	28922
KY010823.1	2	42170	0.3603	69845
KY483890.1	2	50035	0.5099	23570
KP092950.1	2	4211	0.9670	4211
KF986240.1	2	39697	0.9524	39697
AM422905.1	2	25858	0.9217	3920
MF417716.1	2	54705	0.3514	26956
MG253839.1	2	6485	0.6279	70862
KF744067.1	2	51482	0.8029	51469
DQ091668.1	2	24669	0.5929	10537
KP419466.1	2	-1	0.2954	29645
AY308579.1	2	35916	0.4449	32746
MG200815.1	2	45482	0.6537	45625
MK258169.1	2	64643	0.6883	7775
HQ852099.1	2	-1	0.3057	371
KJ766568.1	2	-1	0.3145	32215
GQ219616.1	2	21975	0.9977	21975
KT215667.1	2	20439	0.7017	15860
EF560832.1	2	-1	0.2242	66635
MN762246.1	2	-1	0.2591	11754
KY051534.1	2	48558	0.7110	53881
AY727962.1	2	-1	0.0806	14669
GU082372.1	2	39235	0.4412	44938
KU210905.1	2	29484	0.9917	29484
KT257372.1	2	1109	0.9443	31289
MK192820.1	2	-1	0.2051	33257
KT247440.1	2	-1	0.2721	-1
KT347681.1	2	43533	0.6089	20336
EF445669.1	2	18911	0.9326	6048
AF413601.1	2	43199	0.5332	8208
GQ867241.1	2	71542	0.9628	71542
AY452669.1	2	-1	0.2824	40942
JN934752.1	2	21790	0.4225	47541
AB267812.1	2	58512	0.4099	5886
KY016834.1	2	46980	0.4777	72424
GU444016.1	2	50039	0.9157	50039
HG965015.1	2	51526	0.3833	61240
AY635038.1	2	61005	0.8545	61005
MH668251.1	2	8063	0.7086	8063
EU884451.1	2	48998	1.0000	48998
AY880243.1	2	-1	0.2957	28583
MN010365.1	2	48999	0.9960	48999
FJ372395.1	2	-1	0.3372	67732
EF617550.1	2	3973	0.3924	32919
AJ420682.1	2	-1	0.2239	18489
AF190358.1	2	-1	0.2720	3785
AY513753.1	2	56956	0.9420	56956
KJ009763.1	2	-1	0.2640	54565
HQ632331.1	2	34264	0.7394	48363
AY498862.1	2	20398	0.6546	68081
EF514690.1	2	14292	0.5454	8586
JN023060.1	2	4010	0.9998	4010
MN984478.1	2	-1	0.3020	37172
KX783163.1	2	67719	0.3847	41961
GU177687.1	2	40872	0.5883	48423
KC800425.1	2	67180	0.9877	67180
JN642241.1	2	4063	0.6132	34865
JQ405657.1	2	60501	0.8025	60341
KF147900.1	2	53009	0.5033	53009
AY727941.1	2	-1	0.1303	54793
JF903593.1	2	-1	0.2242	25227
KY218781.1	2	45924	0.4803	33018
HQ329367.1	2	37736	0.3747	53330
GU981576.1	2	50460	0.9273	50593
DQ643905.1	2	40994	0.4030	72644
